"ImageFile","Points:0","Points:1","Points:2"
13,301.84,262.86,44.042
13,306,263,45
13,307,263,45
13,349.23,263.11,45.203
13,366.21,262.86,44.261
13,365.54,263.2,45.095
13,366.82,263.08,44.278
13,367.6,262.86,45.317
13,370.78,263.21,45.056
13,167.78,264,45.584
13,168,264,45
13,169.12,263.81,45.771
13,170.14,263.68,45.696
13,182.85,263.97,44.734
13,299.87,263.9,43.817
13,300.96,263.98,44.707
13,305.93,264.12,44.546
13,307,264,45
13,349.32,263.96,45.061
13,366.06,263.72,44.475
13,365.45,263.95,45.127
13,371.28,264.01,45.266
13,176.87,264.44,45.179
13,180.95,264.4,44.865
13,300.03,265.03,45.082
13,305.97,264.91,44.88
13,365.79,264.7,45.454
13,298.63,266.98,44.961
13,348.01,266.99,43.51
13,349.38,267.01,45.084
13,371.29,266.7,45.179
13,305.26,268.22,44.729
13,349.02,268,43.668
13,349.72,268.13,44.935
13,304.74,269.2,44.662
13,350.87,269.24,45.217
13,304.61,270.06,44.875
13,351.14,269.88,43.829
13,352.01,269.46,45.086
13,354.07,269.42,45.1
13,355.07,269.54,45.111
13,355.22,270.23,44.099
13,433.18,270.2,43.366
13,297.02,271.04,45.028
13,304.11,271.02,44.946
13,365,270.82,45.081
13,366.13,270.92,45.022
13,371.57,271.02,44.975
13,432.98,271.03,43.553
13,296.7,271.85,44.801
13,363.99,270.88,45.221
13,367.18,271.45,45.345
13,368.21,271.8,44.821
13,371.78,272.22,45.16
13,430.72,272.02,43.668
13,431.7,272.02,43.911
13,434.69,271.99,43.903
13,441.82,272.7,44.944
13,442.18,272.71,44.944
13,296.53,272.71,44.95
13,357.9,273,44.777
13,362.13,271.94,45.047
13,369.57,273.06,44.982
13,371.94,273.32,44.81
13,372.33,273.2,45.214
13,429.97,272.97,44.008
13,438.88,273.04,43.992
13,440.95,272.99,44.951
13,442.21,273.12,44.949
13,358.59,273.88,45.253
13,372,274,45
13,373,274,45
13,439.15,273.59,44.843
13,439.89,273.52,45.14
13,442,274,45
13,443,274,45
13,295.63,274.76,45.063
13,359,275,45
13,359.84,274.74,45.159
13,372,275,45
13,373,275,45
13,439.01,275.27,44.574
13,440,275,45
13,441,275,45
13,442,275,45
13,300.8,276.12,44.688
13,359.87,275.12,44.462
13,371.06,276.32,44.519
13,372,276,45
13,373,276,45
13,437.07,276.3,44.36
13,440,276,45
13,369.83,276.76,45.02
13,371.04,277.29,44.541
13,372,277,45
13,437.01,277.29,44.717
13,437.93,276.97,44.906
13,438.65,276.76,45.23
13,285.41,278.37,45.136
13,292.06,277.99,45.117
13,293.04,277.6,45.072
13,369.71,277.76,45.018
13,371.39,277.78,45.323
13,436.12,278.11,44.627
13,437,278,45
13,438,278,45
13,438.41,277.43,45.034
13,285.43,279.01,45.141
13,286.09,279.03,44.845
13,370.78,278.9,44.999
13,435.11,278.92,44.625
13,436,279,45
13,437,279,45
13,285.58,279.65,45.437
13,285.95,279.64,45.313
13,286.89,279.96,45.548
13,296.02,279.77,45.06
13,297.02,279.32,45.027
13,369.22,280.16,44.889
13,370.47,280.11,44.987
13,434.83,279.73,45.258
13,436,280,45
13,432.1,281,44.663
13,433.67,280.63,45.339
13,370.32,281.82,44.82
13,422.66,281.73,45.061
13,430,282.26,44.54
13,431,281.75,44.581
13,431.92,281.8,45.461
13,432.82,281.33,45.276
13,429.11,283.12,44.664
13,430,283,45
13,431,283,45
13,369.64,284.05,44.411
13,419.87,283.7,44.938
13,420.8,283.3,45.302
13,427,284.26,44.616
13,428,284,45
13,429,284,45
13,430,284,45
13,367,284.73,45.017
13,369.48,285.03,44.826
13,417.88,284.73,44.899
13,418.82,284.33,45.255
13,426,285,45
13,427,285,45
13,428,285,45
13,369,286,45
13,370,286,45
13,412.71,285.96,45.029
13,416.83,285.29,45.228
13,425,286,45
13,426,286,45
13,366.29,286.84,44.776
13,368,287,45
13,369,287,45
13,406,287,45
13,407,287,45
13,407.74,286.86,45.088
13,409.76,286.76,44.967
13,410.86,286.52,44.839
13,411.79,286.34,45.263
13,422,287,45
13,423,287,45
13,365.69,287.76,44.991
13,368,288,45
13,369,288,45
13,420,288,45
13,421,288,45
13,422,288,45
13,365.07,289.09,44.974
13,367.15,289.14,44.677
13,368,289,45
13,417,289,45
13,418,289,45
13,419,289,45
13,420,289,45
13,366.03,290.04,44.975
13,367,290,45
13,368,290,45
13,411.16,289.89,45.522
13,413.01,289.94,44.7
13,414,290,45
13,415,290,45
13,416,290,45
13,417,290,45
13,418,290,45
13,365.13,290.96,45.613
13,366,291,45
13,367,291,45
13,412.2,290.36,45.516
13,413.03,290.43,45.184
13,414,291,45
13,366,292,45
13,319.68,306.86,44.089
13,320.58,306.76,44.865
13,324.87,306.48,44.732
13,325.97,306.48,44.894
13,326.8,307.01,45.146
13,316.85,307.78,43.992
13,317.85,307.65,44.823
13,319.75,307.23,45.202
13,327.11,308.01,45.223
13,312.68,308.94,43.776
13,314.83,308.74,44.044
13,303.98,310.02,43.534
13,306.73,309.94,43.902
13,311.81,309.74,44.067
13,312.79,309.62,44.888
13,314.8,309.19,45.187
13,304.89,310.83,44.031
13,306.07,310.78,44.9
13,307.95,310.48,45.056
13,311.8,310.19,45.188
13,300.1,313.01,43.327
13,303.06,312.98,45.23
13,301.08,314.93,44.323
13,310.88,314.69,45.029
13,311.83,314.44,44.622
13,312.88,313.95,44.987
13,301.84,315.6,44.472
13,308.82,315.59,44.727
13,302.86,315.7,44.921
13,309.09,147.43,45.975
13,310.01,147.32,46.051
13,312.81,147.42,45.965
13,308.36,148.12,45.862
13,313.84,148.1,46.144
13,308.36,149.08,45.961
13,309.2,149.85,46.557
13,319.13,150.35,45.939
13,309.39,150.81,46.116
13,322.1,152.07,46.518
13,311.86,152.76,46.678
13,327.02,154.2,46.495
13,317.99,154.9,46.342
13,322,155.08,45.768
13,327.89,155.1,46.333
13,318.01,155.52,47.141
13,318.85,155.62,46.795
13,319.91,155.91,46.992
13,328,156.06,46.276
13,327.66,156.9,46.623
13,323.88,157.63,46.998
13,325.95,157.84,46.428
13,326.83,157.63,46.352
13,326.71,158.34,47.141
13,362.99,167.85,46.977
13,362.23,168.19,47.176
13,363.11,168.32,46.74
13,363.53,168.25,47.078
13,363,169.09,46.672
13,363.87,169.16,46.894
13,363.87,170.2,46.286
13,364.8,170.37,46.6
13,408,170,46.5
13,409.26,170.23,46.929
13,410.17,170.32,46.79
13,411,170,46.5
13,412,170,46.5
13,412.83,170.72,46.334
13,363.2,171.04,46.621
13,407,171,46.5
13,408,171,46.5
13,409.01,171,46.535
13,412,171,46.5
13,413.97,171.43,46.207
13,414.97,171.7,46.245
13,363.72,172.17,46.3
13,407.32,172.15,46.764
13,415.84,172.24,46.291
13,416.78,172.57,46.152
13,407.03,173.1,46.984
13,409.89,172.85,46.19
13,417.64,173.25,46.591
13,407.02,174.27,46.63
13,408,174.01,46.517
13,409.08,173.85,46.302
13,418.9,174.04,46.585
13,367.95,175.03,45.991
13,401.1,175.52,47.082
13,402.05,175.2,47.229
13,406.03,175.05,46.5
13,407.16,175.19,46.068
13,408.01,175.02,46.265
13,409.75,174.98,45.951
13,295.21,176.7,46.663
13,298.83,176.6,47.03
13,366.08,176.3,46.526
13,399.41,176.4,47.486
13,400.19,176.14,47.313
13,402.03,176.08,47.133
13,403.02,176.01,47.275
13,404.13,175.91,47.289
13,405.35,176.04,46.773
13,409.06,175.96,46.422
13,291.25,177.57,46.868
13,299.97,177.09,46.882
13,302.14,177.32,47.108
13,398,177.2,47.668
13,406.16,176.44,46.525
13,407.02,176.56,46.527
13,408.01,176.45,46.363
13,409.99,176.49,46.277
13,410.89,177.31,46.651
13,426.81,177.41,46.168
13,290.25,178.1,46.58
13,367.77,178.27,46.495
13,412.01,177.58,46.545
13,414.04,177.63,46.518
13,414.88,177.75,46.388
13,415.88,178.31,46.703
13,427.81,178.17,46.443
13,288.05,179.11,46.337
13,368.89,179.21,46.555
13,369.83,179.04,46.377
13,416.98,178.57,46.5
13,417.87,178.72,46.327
13,418.88,179.31,46.692
13,287.39,179.86,45.91
13,290.83,179.76,46.27
13,293.86,180.19,46.588
13,370.01,180.15,46.033
13,370.84,180.04,45.898
13,420.9,180.29,46.673
13,288.05,180.17,46.379
13,288.85,179.96,46.543
13,289.79,179.92,46.207
13,370.97,181.02,46.093
13,422.01,180.58,46.533
13,422.84,180.76,46.326
13,423.09,181.28,45.41
13,432.11,181.06,46.606
13,296.5,182.28,46.527
13,371.16,182.01,46.052
13,371.64,181.98,45.831
13,434.81,182.41,46.198
13,296.85,183.27,46.541
13,307.34,182.99,46.898
13,371.45,182.85,45.924
13,371.77,182.99,45.962
13,425.78,183.32,46.353
13,435.81,183.18,46.565
13,436.78,183.56,46.136
13,297.31,184.19,46.73
13,359.63,184.96,45.993
13,372,184,46.5
13,426.49,184.22,46.743
13,168.27,185.59,46.61
13,169.03,185.46,46.778
13,169.86,185.27,46.269
13,170.72,185.3,46.349
13,171.83,185.33,46.417
13,172.95,185.23,45.987
13,173.98,185.25,45.938
13,174.99,185.46,45.957
13,176.25,185.6,45.977
13,177.14,185.67,46.364
13,181.05,185.29,46.515
13,185.16,185.04,46.488
13,297.61,185.12,46.267
13,306.93,185.24,46.113
13,307.47,184.76,46.854
13,359.63,185.33,46.061
13,360.07,185.32,45.854
13,371.61,185.2,46.717
13,372.62,185.08,46.401
13,427.07,185.05,46.516
13,438.69,185.32,46.177
13,166.31,186.13,47.212
13,167.3,186.01,46.905
13,168.71,185.95,46.847
13,169.9,185.66,46.632
13,171.01,185.93,46.752
13,171.85,185.79,46.501
13,172.64,185.54,46.246
13,173.97,185.51,45.971
13,177.95,185.9,46.457
13,179.99,185.73,46.519
13,189.15,186.17,45.922
13,308,186,46.5
13,359.7,185.95,45.911
13,360.14,186.05,45.897
13,371.22,186.13,46.526
13,373.01,186.05,46.124
13,428.14,186.14,46.496
13,439.79,186.23,46.105
13,440.53,186.5,45.871
13,167.04,186.31,46.828
13,174.82,185.67,46.131
13,175.76,185.78,46.026
13,176.97,185.96,46.12
13,177.73,186.84,46.612
13,190.01,187.03,45.837
13,307.08,187.27,46.077
13,308,187,46.5
13,309,187,46.5
13,360.16,187.03,45.768
13,370.38,187.28,46.764
13,429.89,187.3,46.698
13,440.68,187.18,45.764
13,189.96,188,46.188
13,307,188,46.5
13,308,188,46.5
13,309,188,46.5
13,360.22,188.31,46.229
13,360.99,188.03,45.821
13,373.33,187.88,46.366
13,431,187.55,46.541
13,436.04,187.6,46.556
13,438.89,187.46,46.573
13,439.24,188.05,45.424
13,439.63,187.07,46.309
13,178.16,189.15,46.864
13,190.6,188.85,45.949
13,299.97,189.14,46.577
13,307,189,46.5
13,308,189,46.5
13,309,189,46.5
13,360,189,46.5
13,360.86,189.04,46.361
13,367.23,189.68,46.654
13,368.16,189.24,46.977
13,369.97,188.68,46.07
13,373.26,189.05,46.49
13,439.97,189,44.974
13,190.39,189.72,46.002
13,307,190,46.5
13,308,190,46.5
13,360.85,190.13,46.274
13,361.85,190.01,45.838
13,365.13,190.63,46.135
13,366.15,190.38,46.377
13,181,191,46.09
13,189.6,190.63,46.106
13,307,191,46.5
13,308,191,46.5
13,359.3,191.31,46.337
13,360,191,46.5
13,364.57,191.26,46.469
13,180.04,191.99,46.973
13,188,192,46.5
13,189,192,46.5
13,302.72,192.07,46.448
13,307,192,46.5
13,357,192,46.5
13,358.08,192.21,46.222
13,361.95,192.02,46.338
13,372.1,192.01,46.402
13,181.14,192.87,47.124
13,185.78,192.61,46.449
13,186.99,192.42,46.138
13,188,193,46.5
13,303.88,192.85,46.326
13,306.36,192.81,46.201
13,352.13,193.59,46.028
13,355.22,193.45,46.136
13,356,193,46.5
13,357,193,46.5
13,362.78,193.2,46.28
13,364.71,193.04,46.441
13,182.16,193.32,47.132
13,183.01,193.37,46.996
13,184.79,193.23,46.655
13,305.73,193.74,45.856
13,351.48,194.29,46.054
13,363.35,194.01,46.63
13,351.06,195.25,46.12
13,364.01,194.87,46.268
13,350.61,196,46.216
13,365.97,196.03,46.346
13,350.45,196.89,46.41
13,364.61,196.73,46.395
13,366.51,197.1,46.249
13,365,197.88,46.374
13,366.6,198.15,46.639
13,364.72,198.74,46.531
13,349.28,199.97,46.442
13,364.95,199.9,46.184
13,365.87,201.02,45.885
13,368.16,201.01,46.513
13,370.61,200.97,46.495
13,365.96,201.99,46.254
13,369.06,201.85,46.63
13,366.94,202.98,46.13
13,368,204,46.5
13,461.78,204.39,46.5
13,462,204,46.5
13,348.16,204.88,46.636
13,367.92,204.99,45.298
13,367.09,205.04,46.549
13,462,205,46.5
13,463,205,46.5
13,367.08,206.13,45.325
13,461.81,206.06,46.967
13,463,206,46.5
13,464,206,46.5
13,348.99,207.09,46.25
13,367.13,207.19,45.056
13,462.23,206.88,46.615
13,465,207,46.5
13,466,207,46.5
13,365.28,208.01,45.406
13,366.2,208.17,45.091
13,462.88,208.13,46.34
13,466,208,46.5
13,467,208,46.5
13,364.91,209.1,45.342
13,363.76,208.98,46.114
13,365.95,208.99,45.051
13,462.14,209.12,46.954
13,463.7,208.89,45.943
13,467,209,46.5
13,468,209,46.5
13,462.04,210.26,46.692
13,463.71,209.84,45.878
13,468.41,210.13,46.183
13,365,210.99,44.985
13,461.16,211.14,46.958
13,468.47,210.96,46.385
13,191.42,212.14,46.192
13,192.3,211.92,46.424
13,458.78,212.39,46.5
13,459,212,46.5
13,460.24,212.28,46.547
13,468.01,212.08,46.551
13,355.86,212.47,46.267
13,356.14,213.2,45.612
13,356.91,212.92,46.48
13,459,213,46.5
13,462.14,213.33,46.368
13,463.17,212.73,46.723
13,464.05,212.65,46.563
13,464.27,213.09,45.38
13,467.05,212.59,46.584
13,467.16,212.97,45.363
13,256.16,214.16,45.923
13,257.18,214.22,45.878
13,458.36,213.98,46.237
13,460.13,214.31,46.369
13,189,215,46.5
13,237.77,215.05,45.268
13,240.96,215.13,45.202
13,243.01,215.01,44.789
13,253.27,215.05,45.863
13,255.32,215.02,46.236
13,458.1,214.83,45.714
13,459.07,214.45,46.697
13,189,216,46.5
13,237.14,216.14,46.003
13,240.28,216.03,45.997
13,242,216,45.133
13,252.96,216.17,46.087
13,259,216,45.811
13,189,217,46.5
13,203.97,216.9,46.476
13,207.03,217.4,46.815
13,208.11,217.34,46.661
13,211.1,217.28,46.592
13,214.3,217.32,47.047
13,216.31,217.13,46.766
13,217,217,46.5
13,218,217,46.5
13,219.08,217,45.147
13,219.8,216.77,44.837
13,234.27,217.06,45.308
13,235.29,217.03,45.921
13,236.31,217.02,46.209
13,241,217.02,45.977
13,258.97,216.98,46.044
13,272.02,217.03,44.784
13,177.93,218.28,46.717
13,182.23,217.99,46.585
13,183.76,217.99,46.566
13,184.8,218.15,46.572
13,186.03,218,46.789
13,187.14,217.76,46.545
13,189.15,218.2,46.757
13,191.16,217.95,46.706
13,211.9,218.15,46.263
13,213.03,218.03,46.597
13,213.9,217.9,46.688
13,214.95,218.12,46.883
13,216.17,217.72,46.691
13,234.87,218.07,46.005
13,240.78,217.96,45.979
13,251.88,218.06,45.981
13,259.76,217.82,45.329
13,258.92,217.94,46
13,269.22,218.19,44.81
13,272.02,218.01,44.924
13,357.9,218.13,46.079
13,176,219,46.5
13,177,219,46.5
13,183.03,218.24,46.507
13,185.01,219.29,46.33
13,186,219.03,46.485
13,187.14,218.9,46.249
13,190,219,46.5
13,191.68,219.05,46.465
13,233.96,218.88,45.671
13,240.46,218.66,45.877
13,251.15,218.64,45.761
13,258.65,218.74,45.755
13,333.05,219.06,44.991
13,178.15,219.36,46.646
13,179,219.29,46.213
13,185.19,220.2,46.442
13,189.79,219.94,46.862
13,191.91,220.22,46.163
13,251.3,219.11,45.864
13,251.79,218.87,45.908
13,252.69,218.74,45.972
13,257.66,218.73,45.969
13,270.95,219.92,44.842
13,273.67,219.77,44.81
13,330.25,220.26,44.889
13,333.04,220.02,45.064
13,334.11,219.88,45.306
13,181.18,220.33,46.731
13,183.88,220.89,46.6
13,188.81,220.8,46.198
13,189.84,220.86,46.083
13,190.69,220.56,46.665
13,192.78,220.96,45.863
13,212.19,221.16,46.432
13,213.02,220.76,46.694
13,288.89,221.49,46.508
13,290,221,46.5
13,291,221,46.5
13,292,221,46.5
13,293,221,46.5
13,294,221,46.5
13,302.78,221.39,46.5
13,303,221,46.5
13,304.22,221.5,46.167
13,319.06,221.56,46.064
13,321.25,221.54,46.045
13,322,221,46.5
13,324,221,46.5
13,328.23,221.25,44.873
13,330.07,221.05,44.944
13,336.69,221.02,45.836
13,340,221,46.5
13,341,221,46.5
13,184.86,222.09,46.805
13,192.93,222.03,45.822
13,287.75,222.03,46.682
13,291,222,46.5
13,292,222,46.5
13,293,222,46.5
13,294,222,46.5
13,295,222,46.5
13,295.94,222.44,46.91
13,296.8,222.44,46.992
13,297.82,222.39,46.513
13,303,222,46.5
13,308.04,221.63,46.125
13,308.87,222.1,46.192
13,310.1,221.98,46.016
13,317.26,222.04,46.116
13,318.25,222.11,46.318
13,323,222,46.5
13,324,222,46.5
13,325.03,222.18,45.217
13,326.05,222.11,44.957
13,328.05,222.04,44.936
13,333.98,222,45.405
13,336.76,222.03,46.266
13,341,222,46.5
13,342,222,46.5
13,356.03,222.15,46.072
13,193.74,222.9,45.866
13,287.44,222.94,46.436
13,291.03,223.24,46.33
13,292,223,46.5
13,293,223,46.5
13,295.8,222.86,46.469
13,296.8,222.93,46.215
13,302.16,222.55,46.74
13,324.96,223.04,45.568
13,323.95,223.01,46.352
13,325.99,223.04,45.092
13,333.98,223,45.273
13,337.6,223.22,46.255
13,342,223,46.5
13,343,223,46.5
13,193.85,223.76,45.933
13,287.87,223.96,46.443
13,289,223.99,46.151
13,291.18,224.18,46.439
13,306.77,224.28,46
13,306.21,224.27,46.562
13,306.85,223.89,46.535
13,307.13,224.15,46.53
13,324.74,224.04,46.052
13,325.89,224.15,45.216
13,334.94,223.97,45.636
13,338.21,224.31,46.375
13,343,224,46.5
13,344,224,46.5
13,354.23,224.36,46.129
13,185.13,225.19,46.937
13,187.82,224.79,46.406
13,188.86,224.87,46.017
13,211.99,225.29,46.128
13,288,225,46.5
13,289,225,46.5
13,295,224.68,46.255
13,305.13,224.87,46.714
13,306.82,224.79,46.505
13,319.49,225.25,46.119
13,320.27,224.6,46.243
13,321.09,224.46,46.086
13,321.57,225.08,46.013
13,325.16,225.17,45.371
13,324.24,225.1,46.64
13,334.99,224.99,45.44
13,343.8,225,46.208
13,353,225,46.5
13,185.88,226.14,46.683
13,192.83,226.15,46.097
13,193.76,225.87,45.809
13,213.93,225.96,46.574
13,214.66,225.8,46.828
13,289,226,46.5
13,306.67,225.83,46.195
13,319.26,226.15,46.516
13,320.87,226.12,46.522
13,323.74,226.21,46.333
13,342.01,226,44.89
13,343.11,226,45.134
13,344,226,46.5
13,352,226,46.5
13,353,226,46.5
13,185.1,227.16,46.789
13,186.85,226.85,46.447
13,192.13,227.1,46.146
13,193.1,226.82,45.901
13,289.32,227.16,46.785
13,290.03,227.02,46.533
13,304.2,227.12,46.836
13,318.92,226.94,46.507
13,320.23,227.24,46.564
13,324.06,227.16,45.437
13,323.43,227.14,46.643
13,336,227,45.563
13,340.83,227.36,46.352
13,344,226.99,45.158
13,351,227,46.5
13,352,227,46.5
13,184,228.18,46.655
13,187.13,227.87,46.306
13,191.15,227.5,46.53
13,192.46,228.09,46.142
13,289.12,228.14,47.065
13,304,228,46.5
13,304.95,227.7,46.497
13,319.38,227.52,46.553
13,323.44,228.03,45.664
13,322.99,228,46.518
13,341.13,228.17,45.794
13,341.77,228.3,46.526
13,346.01,227.96,44.943
13,347.01,227.96,44.909
13,350,228,46.5
13,351,228,46.5
13,173,229,46.5
13,174,229,46.5
13,175,229,46.5
13,176,229,46.5
13,177.23,229.07,46.549
13,180.73,229.03,46.534
13,184.01,229.26,46.299
13,188.03,228.85,46.132
13,189,229,46.5
13,190.84,229.22,47.005
13,191.77,228.92,46.366
13,211.18,229.21,46.401
13,214.76,228.67,46.989
13,304,229,46.5
13,304.92,228.67,46.133
13,323.41,228.89,46.418
13,324.1,229.01,45.308
13,336.99,229,46.122
13,342.53,229.26,46.413
13,345.99,228.97,44.959
13,347.92,228.86,45.241
13,349.24,229.09,46.031
13,176.79,229.77,46.59
13,178,230,46.5
13,179,230,46.5
13,180,230,46.5
13,183.99,230.13,46.643
13,184.96,230.02,46.649
13,187.91,229.97,46.387
13,190.99,230.15,46.549
13,210.15,230.16,46.016
13,289.95,230.16,46.739
13,303.33,229.75,46.535
13,305.05,229.8,46.582
13,319.88,229.18,46.898
13,320.47,230.17,46.757
13,323.55,230.11,46.722
13,334,230,45.014
13,347.11,229.87,45.278
13,185.74,230.96,46.788
13,186.87,230.88,46.236
13,188.37,230.99,46.301
13,190.59,231.02,46.327
13,210.87,231.14,46.157
13,289.37,231.07,46.887
13,324.1,231.03,45.492
13,323.47,231.18,46.356
13,348.04,231,46.062
13,186.22,232,46.642
13,188.41,232.09,46.696
13,190.26,231.98,46.381
13,210.96,232.27,46.295
13,211.97,232.02,46.437
13,212.97,231.99,46.464
13,215,231.75,46.878
13,289,232,46.5
13,290.05,232.02,46.543
13,295.87,231.88,46.018
13,321.34,232.28,46.439
13,335.98,231.98,45.41
13,341.92,231.99,46.487
13,186.79,233.11,46.285
13,189.05,232.99,46.499
13,210,233,46.5
13,211,233,46.5
13,213.89,233.09,46.241
13,214.99,232.92,46.602
13,254,233,46.5
13,255,233,46.5
13,256.09,233.62,46.115
13,257.01,233.73,46.055
13,288,233,46.5
13,289,233,46.5
13,306.71,233.34,46.437
13,319.9,233,46.34
13,321.52,233.15,46.215
13,323.53,232.97,46.654
13,345.14,233.2,44.931
13,347.02,233.02,45.087
13,348.11,233.07,45.824
13,188,234,46.5
13,189.87,233.92,46.344
13,210.03,234.23,46.422
13,211,234.01,46.582
13,213.1,233.88,46.445
13,215,234,46.5
13,252.29,234.66,46.05
13,253,234,46.5
13,254,234,46.5
13,255,234,46.5
13,257.96,234.33,45.944
13,258.66,234.54,45.974
13,287.94,234.23,46.347
13,288.98,234.01,46.362
13,290,234,46.5
13,305.3,233.88,46.576
13,306.74,234.05,46.035
13,307.1,234,46.601
13,320.96,233.83,46.21
13,324.12,233.97,45.687
13,323.64,233.82,46.82
13,344.77,234.16,45.232
13,349,234,46.5
13,363.9,234.13,45.319
13,362.74,233.98,46.095
13,187,235,46.5
13,187.78,235.01,46.516
13,209.13,234.65,46.452
13,210.14,235.06,47.111
13,211.01,234.91,46.988
13,214.02,234.86,46.821
13,215.02,234.79,46.62
13,216.04,234.9,46.897
13,217.12,234.91,46.675
13,217.97,234.77,46.436
13,219.98,234.97,44.798
13,234.51,235.53,45.91
13,235.12,235.37,46.015
13,240.05,235.27,45.987
13,242.04,235.25,45.537
13,251.46,235.22,45.805
13,258.64,234.92,46.091
13,286.85,234.93,46.44
13,290,235,46.5
13,293.98,234.68,46.268
13,306.18,234.61,46.876
13,306.83,234.4,46.658
13,321.68,234.95,45.599
13,324.09,234.89,46.385
13,324.98,235,45.228
13,333.99,234.97,45.052
13,335.7,234.97,45.488
13,344.9,235.08,45.956
13,345.22,235.3,46.018
13,349,235,46.5
13,350,235,46.5
13,188,236,46.5
13,204.15,235.56,46.721
13,206.09,235.38,46.345
13,206.99,235.18,46.742
13,207.92,234.77,46.587
13,217.05,235.54,47.183
13,218.07,235.4,46.71
13,234.59,236.14,45.884
13,241.94,236.06,45.883
13,252.06,236.05,46.165
13,258.96,235.87,45.883
13,271.02,236.06,44.835
13,286.77,236.11,46.301
13,289.98,236.2,46.631
13,290.82,235.84,46.622
13,291.83,236,46.855
13,292.99,235.87,46.692
13,294.03,235.66,46.246
13,314.13,236.27,45.694
13,313.17,236.2,46.209
13,314.03,235.88,46.584
13,314.87,236.3,46.699
13,317.13,236.3,46.325
13,318.17,235.77,46.739
13,318.88,235.8,46.408
13,319.86,236.35,46.68
13,322.15,235.93,45.602
13,323.84,236,46.446
13,334,235.98,45.092
13,336.06,235.98,46.534
13,339.12,235.93,46.635
13,343.11,236.11,46.143
13,344,236,46.5
13,345,236,46.5
13,350,236,46.5
13,351,236,46.5
13,364.05,236.02,45.09
13,188,237,46.5
13,235.06,236.59,46.021
13,241.67,237.01,45.836
13,252.01,237.11,45.903
13,258.93,236.99,45.958
13,287.95,237.18,46.524
13,289.07,236.88,46.612
13,290.94,236.72,47.11
13,294.1,236.44,46.825
13,296.04,236.34,46.487
13,297.14,236.4,46.285
13,306.08,236.46,46.269
13,321.87,236.91,46.613
13,322.87,236.64,46.42
13,334.93,236.95,45.489
13,335.66,236.81,46.389
13,343,237,46.5
13,344,237,46.5
13,351,237,46.5
13,352,237,46.5
13,187.42,237.55,47.133
13,187.76,237.71,47.242
13,192.96,237.99,46.475
13,196.01,237.56,46.448
13,235.74,236.81,45.984
13,238.87,237.1,46.113
13,239.94,237.73,45.904
13,252.29,238.13,45.858
